Id,WnvPresent
1,0.000112480735175
2,7.82094297288e-05
3,0.000133479492443
4,1.25940553445e-05
5,6.27735692434e-06
6,0.000112480735175
7,0.000112480735175
8,8.16233345088e-06
9,0.000124332080038
10,8.64501479148e-05
11,0.000147543009831
12,1.3921153487e-05
13,6.9388378099e-06
14,0.000124332080038
15,0.000124332080038
16,9.02244326692e-06
17,1.11708394546e-05
18,7.76700127132e-06
19,1.32565472937e-05
20,1.25064539076e-06
21,6.23365756482e-07
22,1.11708394546e-05
23,1.11708394546e-05
24,8.1055257272e-07
25,0.00012877283086
26,8.95379964381e-05
27,0.000152812655357
28,1.44184301683e-05
29,7.18670140788e-06
30,0.00012877283086
31,0.00012877283086
32,9.34473505207e-06
33,0.000119446087423
34,8.30527129293e-05
35,0.000141745005171
36,1.33740230211e-05
37,6.66612513319e-06
38,0.000119446087423
39,0.000119446087423
40,8.66784069573e-06
41,9.8446371758e-06
42,6.8448999622e-06
43,1.16827326323e-05
44,1.10216744741e-06
45,5.49359073752e-07
46,9.8446371758e-06
47,9.8446371758e-06
48,7.14322876805e-07
49,1.8500409285e-05
50,1.28632251805e-05
51,2.19545913272e-05
52,2.07125008798e-06
53,1.03238449437e-06
54,1.8500409285e-05
55,1.8500409285e-05
56,1.34239296347e-06
57,0.000147551533673
58,0.000102595743282
59,0.000175096427226
60,1.65213186133e-05
61,8.23487075824e-06
62,0.000147551533673
63,0.000147551533673
64,1.07076469211e-05
65,2.77435345172e-05
66,1.92899698286e-05
67,3.29234289759e-05
68,3.10610803884e-06
69,1.54819519873e-06
70,2.77435345172e-05
71,2.77435345172e-05
72,2.0130930194e-06
73,0.000111602582931
74,7.75988174164e-05
75,0.000132437421789
76,1.24957221132e-05
77,6.2283435889e-06
78,0.000111602582931
79,0.000111602582931
80,8.09860241822e-06
81,1.10190881326e-05
82,7.66148935584e-06
83,1.30764628474e-05
84,1.23365571426e-06
85,6.14897497474e-07
86,1.10190881326e-05
87,1.10190881326e-05
88,7.99541432331e-07
89,4.67458021669e-06
90,3.25019429055e-06
91,5.54737798681e-06
92,5.2334549239e-07
93,2.60853749728e-07
94,4.67458021669e-06
95,4.67458021669e-06
96,3.39184016387e-07
97,0.000507130377516
98,0.00035265726032
99,0.000601760984603
100,5.68014372392e-05
101,2.83126278122e-05
102,0.000507130377516
103,0.000507130377516
104,3.68141532716e-05
105,4.87112978097e-05
106,3.38689891154e-05
107,5.78057808121e-05
108,5.45371646999e-06
109,2.71833029967e-06
110,4.87112978097e-05
111,4.87112978097e-05
112,3.53459940476e-06
113,1.50425841942e-05
114,1.04590088215e-05
115,1.78511727292e-05
116,1.68411723658e-06
117,8.39423589766e-07
118,1.50425841942e-05
119,1.50425841942e-05
120,1.09148906411e-06
121,0.000132818402442
122,9.23510668039e-05
123,0.000157613351288
124,1.48714579677e-05
125,7.41250961108e-06
126,0.000132818402442
127,0.000132818402442
128,9.63834863289e-06
129,9.79604727716e-05
130,6.8112986644e-05
131,0.000116248792416
132,1.09681333785e-05
133,5.46693102246e-06
134,9.79604727716e-05
135,9.79604727716e-05
136,7.10855306708e-06
137,6.97382575754e-05
138,4.84893551737e-05
139,8.27581851916e-05
140,7.80804050348e-06
141,3.89181547333e-06
142,6.97382575754e-05
143,6.97382575754e-05
144,5.06046075777e-06
145,8.15233637799e-05
146,5.66838013236e-05
147,9.67433231952e-05
148,9.12762106197e-06
149,4.54954612224e-06
150,8.15233637799e-05
151,8.15233637799e-05
152,5.91569544544e-06
153,0.000147489388996
154,0.000102552530814
155,0.000175022683422
156,1.65143593735e-05
157,8.23140197245e-06
158,0.000147489388996
159,0.000147489388996
160,1.07031365356e-05
161,1.37745529763e-05
162,9.57735144208e-06
163,1.63463923146e-05
164,1.54215098093e-06
165,7.68662532557e-07
166,1.37745529763e-05
167,1.37745529763e-05
168,9.99479614744e-07
169,0.000249996391209
170,0.000173833274659
171,0.000296659997913
172,2.79945979948e-05
173,1.39536818125e-05
174,0.000249996391209
175,0.000249996391209
176,1.81436777705e-05
177,0.000264837882294
178,0.000184154036485
179,0.000314270888166
180,2.96569392542e-05
181,1.47822747446e-05
182,0.000264837882294
183,0.000264837882294
184,1.92210748785e-05
185,0.000106736164303
186,7.4215019274e-05
187,0.000126662617339
188,1.19507958425e-05
189,5.95672996321e-06
190,0.000106736164303
191,0.000106736164303
192,7.74542876943e-06
193,1.36665152021e-05
194,9.50223321192e-06
195,1.62181831932e-05
196,1.53005530118e-06
197,7.62633613808e-07
198,1.36665152021e-05
199,1.36665152021e-05
200,9.91640309778e-07
201,0.0001659017858
202,0.000115355711858
203,0.000196871626585
204,1.85762957905e-05
205,9.25916122396e-06
206,0.0001659017858
207,0.0001659017858
208,1.20395087656e-05
209,1.23607153247e-05
210,8.59431619617e-06
211,1.46685816717e-05
212,1.38386090365e-06
213,6.89765110948e-07
214,1.23607153247e-05
215,1.23607153247e-05
216,8.96890578748e-07
217,0.000139349232413
218,9.68922652707e-05
219,0.000165363175096
220,1.56027947548e-05
221,7.77703899342e-06
222,0.000139349232413
223,0.000139349232413
224,1.01123383143e-05
225,1.011938846e-05
226,7.03593299064e-06
227,1.20087822033e-05
228,1.13292781343e-06
229,5.64691132259e-07
230,1.011938846e-05
231,1.011938846e-05
232,7.34258905545e-07
233,1.85212883059e-05
234,1.28777423222e-05
235,2.19793685513e-05
236,2.07358767871e-06
237,1.0335496337e-06
238,1.85212883059e-05
239,1.85212883059e-05
240,1.34390797494e-06
241,1.69923486531e-05
242,1.18146741114e-05
243,2.01649687672e-05
244,1.90240961512e-06
245,9.48228334992e-07
246,1.69923486531e-05
247,1.69923486531e-05
248,1.23296609332e-06
249,2.28293918871e-05
250,1.58731621241e-05
251,2.70918094998e-05
252,2.5559197643e-06
253,1.27396135806e-06
254,2.28293918871e-05
255,2.28293918871e-05
256,1.65651135606e-06
257,6.83317870653e-05
258,4.75114089144e-05
259,8.10891520674e-05
260,7.65055958088e-06
261,3.81332086987e-06
262,6.83317870653e-05
263,6.83317870653e-05
264,4.95839569112e-06
265,1.51279049981e-05
266,1.05183320829e-05
267,1.79524234243e-05
268,1.69366959574e-06
269,8.44184827437e-07
270,1.51279049981e-05
271,1.51279049981e-05
272,1.09768002371e-06
273,7.73730397076e-06
274,5.37968405575e-06
275,9.18194216172e-06
276,8.66236962916e-07
277,4.31762959797e-07
278,7.73730397076e-06
279,7.73730397076e-06
280,5.61414537717e-07
281,0.000223808455372
282,0.000155622431309
283,0.00026558519591
284,2.5061489758e-05
285,1.24916792672e-05
286,0.000223808455372
287,0.000223808455372
288,1.62426738679e-05
289,1.11783093792e-05
290,7.77219507179e-06
291,1.32654119097e-05
292,1.25148170387e-06
293,6.23782604683e-07
294,1.11783093792e-05
295,1.11783093792e-05
296,8.110945937e-07
297,9.36688008802e-05
298,6.51288551317e-05
299,0.000111155993908
300,1.04875768414e-05
301,5.2274022741e-06
302,9.36688008802e-05
303,9.36688008802e-05
304,6.7970985894e-06
305,9.79604727716e-05
306,6.8112986644e-05
307,0.000116248792416
308,1.09681333785e-05
309,5.46693102246e-06
310,9.79604727716e-05
311,9.79604727716e-05
312,7.10855306708e-06
313,2.59156072701e-05
314,1.80190092065e-05
315,3.07542265748e-05
316,2.90145242134e-06
317,1.44618738009e-06
318,2.59156072701e-05
319,2.59156072701e-05
320,1.88045397064e-06
321,3.11089043603e-05
322,2.16299203519e-05
323,3.69171115894e-05
324,3.48289820976e-06
325,1.73600120718e-06
326,3.11089043603e-05
327,3.11089043603e-05
328,2.25729398826e-06
329,1.11751981972e-05
330,7.77003188284e-06
331,1.32617198465e-05
332,1.25113338412e-06
333,6.2360898973e-07
334,1.11751981972e-05
335,1.11751981972e-05
336,8.10868844982e-07
337,6.02548702991e-05
338,4.18953880619e-05
339,7.15044040066e-05
340,6.74620390309e-06
341,3.36255514321e-06
342,6.02548702991e-05
343,6.02548702991e-05
344,4.37227334363e-06
345,8.40623029622e-06
346,5.84478424037e-06
347,9.9757630086e-06
348,9.41127782309e-07
349,4.69091195015e-07
350,8.40623029622e-06
351,8.40623029622e-06
352,6.09951843873e-07
353,1.3646616415e-05
354,9.48839766575e-06
355,1.6194569174e-05
356,1.52782747549e-06
357,7.61523185931e-07
358,1.3646616415e-05
359,1.3646616415e-05
360,9.90196438472e-07
361,0.000398659256427
362,0.000277217536215
363,0.000473058715409
364,4.464776257e-05
365,2.22545034037e-05
366,0.000398659256427
367,0.000398659256427
368,2.89369886508e-05
369,0.000110027320742
370,7.65034791351e-05
371,0.000130568115795
372,1.23193286862e-05
373,6.14042184663e-06
374,0.000110027320742
375,0.000110027320742
376,7.98427957917e-06
377,0.000267834540192
378,0.00018623792148
379,0.000317826705928
380,2.99925892888e-05
381,1.49495794562e-05
382,0.000267834540192
383,0.000267834540192
384,1.9438616631e-05
385,0.000306006418032
386,0.000212783094163
387,0.000363120897845
388,3.42683061346e-05
389,1.70808148347e-05
390,0.000306006418032
391,0.000306006418032
392,2.22098019413e-05
393,0.00014043594101
394,9.76479074927e-05
395,0.000166652718418
396,1.57244876107e-05
397,7.83769591835e-06
398,0.00014043594101
399,0.00014043594101
400,1.01912091934e-05
401,9.79604727716e-05
402,6.8112986644e-05
403,0.000116248792416
404,1.09681333785e-05
405,5.46693102246e-06
406,9.79604727716e-05
407,9.79604727716e-05
408,7.10855306708e-06
409,2.31240086619e-05
410,1.60780091391e-05
411,2.74414319127e-05
412,2.58890497498e-06
413,1.29040238213e-06
414,2.31240086619e-05
415,2.31240086619e-05
416,1.67788934554e-06
417,0.000167518083041
418,0.00011647962162
419,0.000198789587341
420,1.87573021779e-05
421,9.34938282196e-06
422,0.000167518083041
423,0.000167518083041
424,1.21568218401e-05
425,1.00668973762e-05
426,6.99943623174e-06
427,1.19464906123e-05
428,1.12705106103e-06
429,5.61761950186e-07
430,1.00668973762e-05
431,1.00668973762e-05
432,7.30450137286e-07
433,0.000156680348383
434,0.000108943506828
435,0.000185929090509
436,1.75436125911e-05
437,8.74442650602e-06
438,0.000156680348383
439,0.000156680348383
440,1.13702108966e-05
441,0.000216161036376
442,0.000150304543168
443,0.000256510653578
444,2.42049872192e-05
445,1.20647579227e-05
446,0.000216161036376
447,0.000216161036376
448,1.56875588274e-05
449,0.00014972511519
450,0.000104107150043
451,0.000177675700441
452,1.67647265079e-05
453,8.35619578411e-06
454,0.00014972511519
455,0.00014972511519
456,1.0865403165e-05
457,0.000102931403959
458,7.15694377998e-05
459,0.000122147637387
460,1.15247540123e-05
461,5.74437332699e-06
462,0.000102931403959
463,0.000102931403959
464,7.46930573337e-06
465,0.000146815374254
466,0.000102083852963
467,0.000174222865646
468,1.64388802278e-05
469,8.19377990685e-06
470,0.000146815374254
471,0.000146815374254
472,1.06542173946e-05
473,0.000840925054073
474,0.000584836779033
475,0.000997779620194
476,9.42162475915e-05
477,4.69628893621e-05
478,0.000840925054073
479,0.000840925054073
480,6.10642479448e-05
481,0.000448765435537
482,0.000312064867523
483,0.00053251093787
484,5.02616311976e-05
485,2.50527849051e-05
486,0.000448765435537
487,0.000448765435537
488,3.2575498548e-05
489,1.53261451577e-05
490,1.06561677957e-05
491,1.81876761643e-05
492,1.71586420238e-06
493,8.55247413875e-07
494,1.53261451577e-05
495,1.53261451577e-05
496,1.11206452416e-06
497,9.79604727716e-05
498,6.8112986644e-05
499,0.000116248792416
500,1.09681333785e-05
501,5.46693102246e-06
502,9.79604727716e-05
503,9.79604727716e-05
504,7.10855306708e-06
505,1.24140953778e-05
506,8.63143110245e-06
507,1.47319281556e-05
508,1.38983720689e-06
509,6.92743913461e-07
510,1.24140953778e-05
511,1.24140953778e-05
512,9.00763867368e-07
513,9.24309033251e-05
514,6.42681083243e-05
515,0.000109687016435
516,1.03489649307e-05
517,5.1583125321e-06
518,9.24309033251e-05
519,9.24309033251e-05
520,6.70726256074e-06
521,0.000193059891148
522,0.000134240541021
523,0.000229098330033
524,2.16177549549e-05
525,1.07751613149e-05
526,0.000193059891148
527,0.000193059891148
528,1.40107280679e-05
529,0.000116266350001
530,1.77965679156e-05
531,3.03745761882e-05
532,2.86563400029e-06
533,1.42833417575e-06
534,0.000116266350001
535,0.000116266350001
536,1.85723974885e-06
537,1.36481289836e-05
538,9.48944934857e-06
539,1.61963641489e-05
540,1.52799681943e-06
541,7.61607593e-07
542,1.36481289836e-05
543,1.36481289836e-05
544,9.90306191611e-07
545,1.01176093743e-05
546,7.03469600227e-06
547,1.20066709481e-05
548,1.13272863206e-06
549,5.64591853189e-07
550,1.01176093743e-05
551,1.01176093743e-05
552,7.3412981457e-07
553,7.193943348e-05
554,5.00198772095e-05
555,8.53702790791e-05
556,8.05450448575e-06
557,4.01466271195e-06
558,7.193943348e-05
559,7.193943348e-05
560,5.22019671777e-06
561,0.000410057029366
562,0.000285144248878
563,0.000486582553015
564,4.5924718841e-05
565,2.28910119462e-05
566,0.000410057029366
567,0.000410057029366
568,2.97646195143e-05
569,9.79604727716e-05
570,6.8112986644e-05
571,0.000116248792416
572,1.09681333785e-05
573,5.46693102246e-06
574,9.79604727716e-05
575,9.79604727716e-05
